Record Length,Analog:10000
Sample Interval,2.000000E-07
Vertical Units,V,
Vertical Scale,+1.000000E+00
Vertical Offset,-3.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-04
Model,SDS2104X Plus
Serial Number,SDS2PEEX7R1357
Software Version,5.4.0.1.6.2R5
Source,CH1
Second,Value
+1.3896000000E-03,+4.966667E+00
+1.3898000000E-03,+4.966667E+00
+1.3900000000E-03,+4.975000E+00
+1.3902000000E-03,+4.975000E+00
+1.3904000000E-03,+4.966667E+00
+1.3906000000E-03,+4.966667E+00
+1.3908000000E-03,+4.966667E+00
+1.3910000000E-03,+4.966667E+00
+1.3912000000E-03,+4.966667E+00
+1.3914000000E-03,+4.983334E+00
+1.3916000000E-03,+4.966667E+00
+1.3918000000E-03,+4.966667E+00
+1.3920000000E-03,+4.966667E+00
+1.3922000000E-03,+4.966667E+00
+1.3924000000E-03,+4.966667E+00
+1.3926000000E-03,+4.966667E+00
+1.3928000000E-03,+4.966667E+00
+1.3930000000E-03,+4.966667E+00
+1.3932000000E-03,+4.966667E+00
+1.3934000000E-03,+4.975000E+00
+1.3936000000E-03,+4.975000E+00
+1.3938000000E-03,+4.975000E+00
+1.3940000000E-03,+4.983334E+00
+1.3942000000E-03,+4.966667E+00
+1.3944000000E-03,+4.966667E+00
+1.3946000000E-03,+4.975000E+00
+1.3948000000E-03,+4.966667E+00
+1.3950000000E-03,+4.966667E+00
+1.3952000000E-03,+4.966667E+00
+1.3954000000E-03,+4.966667E+00
+1.3956000000E-03,+4.966667E+00
+1.3958000000E-03,+4.966667E+00
+1.3960000000E-03,+4.966667E+00
+1.3962000000E-03,+4.966667E+00
+1.3964000000E-03,+4.966667E+00
+1.3966000000E-03,+4.983334E+00
+1.3968000000E-03,+4.975000E+00
+1.3970000000E-03,+4.975000E+00
+1.3972000000E-03,+4.975000E+00
+1.3974000000E-03,+4.966667E+00
+1.3976000000E-03,+4.975000E+00
+1.3978000000E-03,+4.966667E+00
+1.3980000000E-03,+4.966667E+00
+1.3982000000E-03,+4.966667E+00
+1.3984000000E-03,+4.966667E+00
+1.3986000000E-03,+4.975000E+00
+1.3988000000E-03,+4.966667E+00
+1.3990000000E-03,+4.991667E+00
+1.3992000000E-03,+4.975000E+00
+1.3994000000E-03,+4.975000E+00
+1.3996000000E-03,+4.975000E+00
+1.3998000000E-03,+4.966667E+00
+1.4000000000E-03,+4.966667E+00
+1.4002000000E-03,+4.975000E+00
+1.4004000000E-03,+4.966667E+00
+1.4006000000E-03,+4.975000E+00
+1.4008000000E-03,+4.975000E+00
+1.4010000000E-03,+4.975000E+00
+1.4012000000E-03,+4.966667E+00
+1.4014000000E-03,+4.966667E+00
+1.4016000000E-03,+4.966667E+00
+1.4018000000E-03,+4.966667E+00
+1.4020000000E-03,+4.966667E+00
+1.4022000000E-03,+4.966667E+00
+1.4024000000E-03,+4.966667E+00
+1.4026000000E-03,+4.975000E+00
+1.4028000000E-03,+4.966667E+00
+1.4030000000E-03,+4.966667E+00
+1.4032000000E-03,+4.966667E+00
+1.4034000000E-03,+4.966667E+00
+1.4036000000E-03,+4.966667E+00
+1.4038000000E-03,+4.975000E+00
+1.4040000000E-03,+4.966667E+00
+1.4042000000E-03,+4.966667E+00
+1.4044000000E-03,+4.966667E+00
+1.4046000000E-03,+4.975000E+00
+1.4048000000E-03,+4.966667E+00
+1.4050000000E-03,+4.983334E+00
+1.4052000000E-03,+4.966667E+00
+1.4054000000E-03,+4.966667E+00
+1.4056000000E-03,+4.966667E+00
+1.4058000000E-03,+4.966667E+00
+1.4060000000E-03,+4.966667E+00
+1.4062000000E-03,+4.975000E+00
+1.4064000000E-03,+4.966667E+00
+1.4066000000E-03,+4.966667E+00
+1.4068000000E-03,+4.966667E+00
+1.4070000000E-03,+4.966667E+00
+1.4072000000E-03,+4.966667E+00
+1.4074000000E-03,+4.975000E+00
+1.4076000000E-03,+4.966667E+00
+1.4078000000E-03,+4.966667E+00
+1.4080000000E-03,+4.991667E+00
+1.4082000000E-03,+4.975000E+00
+1.4084000000E-03,+4.966667E+00
+1.4086000000E-03,+4.966667E+00
+1.4088000000E-03,+4.983334E+00
+1.4090000000E-03,+4.966667E+00
+1.4092000000E-03,+4.983334E+00
+1.4094000000E-03,+4.966667E+00
+1.4096000000E-03,+4.966667E+00
+1.4098000000E-03,+4.966667E+00
+1.4100000000E-03,+4.966667E+00
+1.4102000000E-03,+4.966667E+00
+1.4104000000E-03,+4.983334E+00
+1.4106000000E-03,+4.966667E+00
+1.4108000000E-03,+4.975000E+00
+1.4110000000E-03,+4.966667E+00
+1.4112000000E-03,+4.966667E+00
+1.4114000000E-03,+4.966667E+00
+1.4116000000E-03,+4.966667E+00
+1.4118000000E-03,+4.966667E+00
+1.4120000000E-03,+4.966667E+00
+1.4122000000E-03,+4.975000E+00
+1.4124000000E-03,+4.975000E+00
+1.4126000000E-03,+4.966667E+00
+1.4128000000E-03,+4.975000E+00
+1.4130000000E-03,+4.966667E+00
+1.4132000000E-03,+4.966667E+00
+1.4134000000E-03,+4.966667E+00
+1.4136000000E-03,+4.966667E+00
+1.4138000000E-03,+4.966667E+00
+1.4140000000E-03,+4.966667E+00
+1.4142000000E-03,+4.966667E+00
+1.4144000000E-03,+4.966667E+00
+1.4146000000E-03,+4.966667E+00
+1.4148000000E-03,+4.966667E+00
+1.4150000000E-03,+4.983334E+00
+1.4152000000E-03,+4.966667E+00
+1.4154000000E-03,+4.966667E+00
+1.4156000000E-03,+4.975000E+00
+1.4158000000E-03,+4.966667E+00
+1.4160000000E-03,+4.975000E+00
+1.4162000000E-03,+4.966667E+00
+1.4164000000E-03,+4.966667E+00
+1.4166000000E-03,+4.975000E+00
+1.4168000000E-03,+4.966667E+00
+1.4170000000E-03,+4.966667E+00
+1.4172000000E-03,+4.983334E+00
+1.4174000000E-03,+4.966667E+00
+1.4176000000E-03,+4.975000E+00
+1.4178000000E-03,+4.966667E+00
+1.4180000000E-03,+4.975000E+00
+1.4182000000E-03,+4.991667E+00
+1.4184000000E-03,+5.000000E+00
+1.4186000000E-03,+4.966667E+00
+1.4188000000E-03,+4.983334E+00
+1.4190000000E-03,+4.991667E+00
+1.4192000000E-03,+4.975000E+00
+1.4194000000E-03,+4.966667E+00
+1.4196000000E-03,+4.966667E+00
+1.4198000000E-03,+4.975000E+00
+1.4200000000E-03,+4.966667E+00
+1.4202000000E-03,+4.966667E+00
+1.4204000000E-03,+4.975000E+00
+1.4206000000E-03,+4.966667E+00
+1.4208000000E-03,+4.966667E+00
+1.4210000000E-03,+4.983334E+00
+1.4212000000E-03,+4.975000E+00
+1.4214000000E-03,+4.966667E+00
+1.4216000000E-03,+4.966667E+00
+1.4218000000E-03,+4.966667E+00
+1.4220000000E-03,+4.966667E+00
+1.4222000000E-03,+4.983334E+00
+1.4224000000E-03,+4.975000E+00
+1.4226000000E-03,+4.966667E+00
+1.4228000000E-03,+4.966667E+00
+1.4230000000E-03,+4.983334E+00
+1.4232000000E-03,+4.966667E+00
+1.4234000000E-03,+4.975000E+00
+1.4236000000E-03,+4.975000E+00
+1.4238000000E-03,+5.000000E+00
+1.4240000000E-03,+4.966667E+00
+1.4242000000E-03,+5.000000E+00
+1.4244000000E-03,+4.966667E+00
+1.4246000000E-03,+4.975000E+00
+1.4248000000E-03,+4.983334E+00
+1.4250000000E-03,+4.983334E+00
+1.4252000000E-03,+4.975000E+00
+1.4254000000E-03,+4.966667E+00
+1.4256000000E-03,+4.966667E+00
+1.4258000000E-03,+4.975000E+00
+1.4260000000E-03,+4.966667E+00
+1.4262000000E-03,+4.966667E+00
+1.4264000000E-03,+4.966667E+00
+1.4266000000E-03,+4.983334E+00
+1.4268000000E-03,+4.975000E+00
+1.4270000000E-03,+4.975000E+00
+1.4272000000E-03,+4.966667E+00
+1.4274000000E-03,+4.975000E+00
+1.4276000000E-03,+4.966667E+00
+1.4278000000E-03,+4.975000E+00
+1.4280000000E-03,+4.966667E+00
+1.4282000000E-03,+4.966667E+00
+1.4284000000E-03,+4.966667E+00
+1.4286000000E-03,+4.966667E+00
+1.4288000000E-03,+4.975000E+00
+1.4290000000E-03,+4.966667E+00
+1.4292000000E-03,+4.966667E+00
+1.4294000000E-03,+4.975000E+00
+1.4296000000E-03,+4.966667E+00
+1.4298000000E-03,+4.966667E+00
+1.4300000000E-03,+4.966667E+00
+1.4302000000E-03,+4.966667E+00
+1.4304000000E-03,+4.975000E+00
+1.4306000000E-03,+4.966667E+00
+1.4308000000E-03,+4.966667E+00
+1.4310000000E-03,+4.966667E+00
+1.4312000000E-03,+4.966667E+00
+1.4314000000E-03,+4.966667E+00
+1.4316000000E-03,+4.966667E+00
+1.4318000000E-03,+4.983334E+00
+1.4320000000E-03,+4.966667E+00
+1.4322000000E-03,+4.966667E+00
+1.4324000000E-03,+4.966667E+00
+1.4326000000E-03,+4.975000E+00
+1.4328000000E-03,+4.966667E+00
+1.4330000000E-03,+4.966667E+00
+1.4332000000E-03,+4.966667E+00
+1.4334000000E-03,+4.966667E+00
+1.4336000000E-03,+4.966667E+00
+1.4338000000E-03,+4.966667E+00
+1.4340000000E-03,+4.966667E+00
+1.4342000000E-03,+4.966667E+00
+1.4344000000E-03,+4.991667E+00
+1.4346000000E-03,+4.966667E+00
+1.4348000000E-03,+4.975000E+00
+1.4350000000E-03,+4.966667E+00
+1.4352000000E-03,+4.966667E+00
+1.4354000000E-03,+4.983334E+00
+1.4356000000E-03,+4.966667E+00
+1.4358000000E-03,+4.983334E+00
+1.4360000000E-03,+4.966667E+00
+1.4362000000E-03,+4.966667E+00
+1.4364000000E-03,+4.966667E+00
+1.4366000000E-03,+4.966667E+00
+1.4368000000E-03,+4.966667E+00
+1.4370000000E-03,+4.966667E+00
+1.4372000000E-03,+4.966667E+00
+1.4374000000E-03,+4.975000E+00
+1.4376000000E-03,+4.966667E+00
+1.4378000000E-03,+4.966667E+00
+1.4380000000E-03,+4.966667E+00
+1.4382000000E-03,+4.966667E+00
+1.4384000000E-03,+4.983334E+00
+1.4386000000E-03,+4.966667E+00
+1.4388000000E-03,+4.966667E+00
+1.4390000000E-03,+4.975000E+00
+1.4392000000E-03,+4.966667E+00
+1.4394000000E-03,+4.966667E+00
+1.4396000000E-03,+4.966667E+00
+1.4398000000E-03,+4.975000E+00
+1.4400000000E-03,+4.966667E+00
+1.4402000000E-03,+4.966667E+00
+1.4404000000E-03,+4.975000E+00
+1.4406000000E-03,+4.966667E+00
+1.4408000000E-03,+4.975000E+00
+1.4410000000E-03,+4.966667E+00
+1.4412000000E-03,+4.966667E+00
+1.4414000000E-03,+4.966667E+00
+1.4416000000E-03,+4.966667E+00
+1.4418000000E-03,+4.983334E+00
+1.4420000000E-03,+4.983334E+00
+1.4422000000E-03,+4.966667E+00
+1.4424000000E-03,+4.966667E+00
+1.4426000000E-03,+4.975000E+00
+1.4428000000E-03,+4.966667E+00
+1.4430000000E-03,+4.966667E+00
+1.4432000000E-03,+4.966667E+00
+1.4434000000E-03,+4.966667E+00
+1.4436000000E-03,+4.966667E+00
+1.4438000000E-03,+4.966667E+00
+1.4440000000E-03,+4.966667E+00
+1.4442000000E-03,+4.966667E+00
+1.4444000000E-03,+4.966667E+00
+1.4446000000E-03,+4.966667E+00
+1.4448000000E-03,+4.966667E+00
+1.4450000000E-03,+4.966667E+00
+1.4452000000E-03,+4.966667E+00
+1.4454000000E-03,+4.975000E+00
+1.4456000000E-03,+4.975000E+00
+1.4458000000E-03,+4.966667E+00
+1.4460000000E-03,+4.966667E+00
+1.4462000000E-03,+4.975000E+00
+1.4464000000E-03,+4.966667E+00
+1.4466000000E-03,+4.966667E+00
+1.4468000000E-03,+4.966667E+00
+1.4470000000E-03,+4.966667E+00
+1.4472000000E-03,+4.966667E+00
+1.4474000000E-03,+4.966667E+00
+1.4476000000E-03,+4.966667E+00
+1.4478000000E-03,+4.966667E+00
+1.4480000000E-03,+4.966667E+00
+1.4482000000E-03,+4.966667E+00
+1.4484000000E-03,+4.966667E+00
+1.4486000000E-03,+4.966667E+00
+1.4488000000E-03,+4.966667E+00
+1.4490000000E-03,+4.966667E+00
+1.4492000000E-03,+4.966667E+00
+1.4494000000E-03,+4.966667E+00
+1.4496000000E-03,+4.966667E+00
+1.4498000000E-03,+4.966667E+00
+1.4500000000E-03,+4.966667E+00
+1.4502000000E-03,+4.966667E+00
+1.4504000000E-03,+4.966667E+00
+1.4506000000E-03,+4.966667E+00
+1.4508000000E-03,+4.966667E+00
+1.4510000000E-03,+4.975000E+00
+1.4512000000E-03,+4.966667E+00
+1.4514000000E-03,+4.966667E+00
+1.4516000000E-03,+4.975000E+00
+1.4518000000E-03,+4.966667E+00
+1.4520000000E-03,+4.966667E+00
+1.4522000000E-03,+4.966667E+00
+1.4524000000E-03,+4.966667E+00
+1.4526000000E-03,+4.966667E+00
+1.4528000000E-03,+4.983334E+00
+1.4530000000E-03,+4.966667E+00
+1.4532000000E-03,+4.966667E+00
+1.4534000000E-03,+4.991667E+00
+1.4536000000E-03,+4.966667E+00
+1.4538000000E-03,+4.966667E+00
+1.4540000000E-03,+4.966667E+00
+1.4542000000E-03,+4.966667E+00
+1.4544000000E-03,+4.966667E+00
+1.4546000000E-03,+4.975000E+00
+1.4548000000E-03,+4.966667E+00
+1.4550000000E-03,+4.958333E+00
+1.4552000000E-03,+4.966667E+00
+1.4554000000E-03,+4.966667E+00
+1.4556000000E-03,+4.975000E+00
+1.4558000000E-03,+4.966667E+00
+1.4560000000E-03,+4.966667E+00
+1.4562000000E-03,+4.966667E+00
+1.4564000000E-03,+4.966667E+00
+1.4566000000E-03,+4.966667E+00
+1.4568000000E-03,+4.966667E+00
+1.4570000000E-03,+4.966667E+00
+1.4572000000E-03,+4.966667E+00
+1.4574000000E-03,+4.966667E+00
+1.4576000000E-03,+4.966667E+00
+1.4578000000E-03,+4.975000E+00
+1.4580000000E-03,+4.966667E+00
+1.4582000000E-03,+4.966667E+00
+1.4584000000E-03,+4.966667E+00
+1.4586000000E-03,+4.966667E+00
+1.4588000000E-03,+4.966667E+00
+1.4590000000E-03,+4.966667E+00
+1.4592000000E-03,+4.966667E+00
+1.4594000000E-03,+4.975000E+00
+1.4596000000E-03,+4.966667E+00
+1.4598000000E-03,+4.975000E+00
+1.4600000000E-03,+4.975000E+00
+1.4602000000E-03,+4.966667E+00
+1.4604000000E-03,+4.975000E+00
+1.4606000000E-03,+4.966667E+00
+1.4608000000E-03,+4.966667E+00
+1.4610000000E-03,+4.966667E+00
+1.4612000000E-03,+4.966667E+00
+1.4614000000E-03,+4.966667E+00
+1.4616000000E-03,+4.966667E+00
+1.4618000000E-03,+4.966667E+00
+1.4620000000E-03,+4.966667E+00
+1.4622000000E-03,+4.966667E+00
+1.4624000000E-03,+4.958333E+00
+1.4626000000E-03,+4.966667E+00
+1.4628000000E-03,+4.966667E+00
+1.4630000000E-03,+4.966667E+00
+1.4632000000E-03,+4.975000E+00
+1.4634000000E-03,+4.966667E+00
+1.4636000000E-03,+4.966667E+00
+1.4638000000E-03,+4.983334E+00
+1.4640000000E-03,+4.966667E+00
+1.4642000000E-03,+4.966667E+00
+1.4644000000E-03,+4.975000E+00
+1.4646000000E-03,+4.975000E+00
+1.4648000000E-03,+4.966667E+00
+1.4650000000E-03,+4.966667E+00
+1.4652000000E-03,+4.966667E+00
+1.4654000000E-03,+4.966667E+00
+1.4656000000E-03,+4.966667E+00
+1.4658000000E-03,+4.966667E+00
+1.4660000000E-03,+4.966667E+00
+1.4662000000E-03,+4.975000E+00
+1.4664000000E-03,+4.966667E+00
+1.4666000000E-03,+4.966667E+00
+1.4668000000E-03,+4.966667E+00
+1.4670000000E-03,+4.975000E+00
+1.4672000000E-03,+4.975000E+00
+1.4674000000E-03,+4.966667E+00
+1.4676000000E-03,+5.000000E+00
+1.4678000000E-03,+4.966667E+00
+1.4680000000E-03,+4.966667E+00
+1.4682000000E-03,+4.966667E+00
+1.4684000000E-03,+4.966667E+00
+1.4686000000E-03,+4.966667E+00
+1.4688000000E-03,+4.966667E+00
+1.4690000000E-03,+4.966667E+00
+1.4692000000E-03,+4.966667E+00
+1.4694000000E-03,+4.966667E+00
+1.4696000000E-03,+4.966667E+00
+1.4698000000E-03,+4.975000E+00
+1.4700000000E-03,+4.966667E+00
+1.4702000000E-03,+4.975000E+00
+1.4704000000E-03,+4.983334E+00
+1.4706000000E-03,+4.966667E+00
+1.4708000000E-03,+4.975000E+00
+1.4710000000E-03,+4.966667E+00
+1.4712000000E-03,+4.975000E+00
+1.4714000000E-03,+4.975000E+00
+1.4716000000E-03,+4.966667E+00
+1.4718000000E-03,+4.966667E+00
+1.4720000000E-03,+4.966667E+00
+1.4722000000E-03,+4.975000E+00
+1.4724000000E-03,+4.966667E+00
+1.4726000000E-03,+4.966667E+00
+1.4728000000E-03,+4.966667E+00
+1.4730000000E-03,+4.975000E+00
+1.4732000000E-03,+4.975000E+00
+1.4734000000E-03,+4.966667E+00
+1.4736000000E-03,+4.975000E+00
+1.4738000000E-03,+4.966667E+00
+1.4740000000E-03,+4.983334E+00
+1.4742000000E-03,+4.966667E+00
+1.4744000000E-03,+4.975000E+00
+1.4746000000E-03,+4.966667E+00
+1.4748000000E-03,+4.966667E+00
+1.4750000000E-03,+4.975000E+00
+1.4752000000E-03,+4.966667E+00
+1.4754000000E-03,+4.966667E+00
+1.4756000000E-03,+4.966667E+00
+1.4758000000E-03,+4.966667E+00
+1.4760000000E-03,+4.966667E+00
+1.4762000000E-03,+4.966667E+00
+1.4764000000E-03,+4.975000E+00
+1.4766000000E-03,+4.966667E+00
+1.4768000000E-03,+4.966667E+00
+1.4770000000E-03,+4.966667E+00
+1.4772000000E-03,+4.983334E+00
+1.4774000000E-03,+4.966667E+00
+1.4776000000E-03,+4.966667E+00
+1.4778000000E-03,+4.966667E+00
+1.4780000000E-03,+4.966667E+00
+1.4782000000E-03,+4.983334E+00
+1.4784000000E-03,+4.966667E+00
+1.4786000000E-03,+4.966667E+00
+1.4788000000E-03,+4.966667E+00
+1.4790000000E-03,+4.966667E+00
+1.4792000000E-03,+4.966667E+00
+1.4794000000E-03,+4.975000E+00
+1.4796000000E-03,+4.983334E+00
+1.4798000000E-03,+4.975000E+00
+1.4800000000E-03,+4.966667E+00
+1.4802000000E-03,+4.966667E+00
+1.4804000000E-03,+4.966667E+00
+1.4806000000E-03,+4.966667E+00
+1.4808000000E-03,+4.975000E+00
+1.4810000000E-03,+4.966667E+00
+1.4812000000E-03,+4.975000E+00
+1.4814000000E-03,+4.983334E+00
+1.4816000000E-03,+4.966667E+00
+1.4818000000E-03,+4.966667E+00
+1.4820000000E-03,+4.966667E+00
+1.4822000000E-03,+4.966667E+00
+1.4824000000E-03,+4.966667E+00
+1.4826000000E-03,+4.966667E+00
+1.4828000000E-03,+4.966667E+00
+1.4830000000E-03,+4.966667E+00
+1.4832000000E-03,+4.966667E+00
+1.4834000000E-03,+4.966667E+00
+1.4836000000E-03,+4.966667E+00
+1.4838000000E-03,+4.966667E+00
+1.4840000000E-03,+4.975000E+00
+1.4842000000E-03,+4.966667E+00
+1.4844000000E-03,+4.966667E+00
+1.4846000000E-03,+4.966667E+00
+1.4848000000E-03,+4.975000E+00
+1.4850000000E-03,+4.966667E+00
+1.4852000000E-03,+4.966667E+00
+1.4854000000E-03,+4.975000E+00
+1.4856000000E-03,+4.975000E+00
+1.4858000000E-03,+4.966667E+00
+1.4860000000E-03,+4.966667E+00
+1.4862000000E-03,+4.966667E+00
+1.4864000000E-03,+4.966667E+00
+1.4866000000E-03,+4.966667E+00
+1.4868000000E-03,+4.966667E+00
+1.4870000000E-03,+4.966667E+00
+1.4872000000E-03,+4.966667E+00
+1.4874000000E-03,+4.966667E+00
+1.4876000000E-03,+4.966667E+00
+1.4878000000E-03,+4.966667E+00
+1.4880000000E-03,+4.966667E+00
+1.4882000000E-03,+4.966667E+00
+1.4884000000E-03,+4.966667E+00
+1.4886000000E-03,+4.966667E+00
+1.4888000000E-03,+4.966667E+00
+1.4890000000E-03,+4.966667E+00
+1.4892000000E-03,+4.966667E+00
+1.4894000000E-03,+4.966667E+00
+1.4896000000E-03,+4.966667E+00
+1.4898000000E-03,+4.966667E+00
+1.4900000000E-03,+4.966667E+00
+1.4902000000E-03,+4.983334E+00
+1.4904000000E-03,+4.958333E+00
+1.4906000000E-03,+4.966667E+00
+1.4908000000E-03,+4.966667E+00
+1.4910000000E-03,+5.000000E+00
+1.4912000000E-03,+4.983334E+00
+1.4914000000E-03,+4.966667E+00
+1.4916000000E-03,+4.966667E+00
+1.4918000000E-03,+4.966667E+00
+1.4920000000E-03,+4.983334E+00
+1.4922000000E-03,+4.991667E+00
+1.4924000000E-03,+4.966667E+00
+1.4926000000E-03,+4.966667E+00
+1.4928000000E-03,+4.966667E+00
+1.4930000000E-03,+4.966667E+00
+1.4932000000E-03,+4.966667E+00
+1.4934000000E-03,+4.983334E+00
+1.4936000000E-03,+4.983334E+00
+1.4938000000E-03,+4.966667E+00
+1.4940000000E-03,+4.983334E+00
+1.4942000000E-03,+4.966667E+00
+1.4944000000E-03,+4.966667E+00
+1.4946000000E-03,+4.966667E+00
+1.4948000000E-03,+4.975000E+00
+1.4950000000E-03,+4.975000E+00
+1.4952000000E-03,+4.975000E+00
+1.4954000000E-03,+4.966667E+00
+1.4956000000E-03,+4.966667E+00
+1.4958000000E-03,+4.966667E+00
+1.4960000000E-03,+4.975000E+00
+1.4962000000E-03,+4.975000E+00
+1.4964000000E-03,+4.991667E+00
+1.4966000000E-03,+4.966667E+00
+1.4968000000E-03,+4.975000E+00
+1.4970000000E-03,+4.966667E+00
+1.4972000000E-03,+4.966667E+00
+1.4974000000E-03,+4.983334E+00
+1.4976000000E-03,+4.966667E+00
+1.4978000000E-03,+4.966667E+00
+1.4980000000E-03,+4.975000E+00
+1.4982000000E-03,+4.975000E+00
+1.4984000000E-03,+4.966667E+00
+1.4986000000E-03,+4.975000E+00
+1.4988000000E-03,+4.966667E+00
+1.4990000000E-03,+4.966667E+00
+1.4992000000E-03,+4.966667E+00
+1.4994000000E-03,+4.966667E+00
+1.4996000000E-03,+4.975000E+00
+1.4998000000E-03,+4.975000E+00
+1.5000000000E-03,+4.966667E+00
+1.5002000000E-03,+4.975000E+00
+1.5004000000E-03,+4.966667E+00
+1.5006000000E-03,+4.966667E+00
+1.5008000000E-03,+4.966667E+00
+1.5010000000E-03,+4.966667E+00
+1.5012000000E-03,+4.966667E+00
+1.5014000000E-03,+4.966667E+00
+1.5016000000E-03,+4.966667E+00
+1.5018000000E-03,+4.966667E+00
+1.5020000000E-03,+4.983334E+00
+1.5022000000E-03,+4.966667E+00
+1.5024000000E-03,+4.975000E+00
+1.5026000000E-03,+4.966667E+00
+1.5028000000E-03,+4.966667E+00
+1.5030000000E-03,+4.975000E+00
+1.5032000000E-03,+4.966667E+00
+1.5034000000E-03,+4.966667E+00
+1.5036000000E-03,+4.983334E+00
+1.5038000000E-03,+4.975000E+00
+1.5040000000E-03,+4.966667E+00
+1.5042000000E-03,+4.966667E+00
+1.5044000000E-03,+4.966667E+00
+1.5046000000E-03,+4.966667E+00
+1.5048000000E-03,+4.966667E+00
+1.5050000000E-03,+4.975000E+00
+1.5052000000E-03,+4.975000E+00
+1.5054000000E-03,+4.966667E+00
+1.5056000000E-03,+4.966667E+00
+1.5058000000E-03,+4.966667E+00
+1.5060000000E-03,+4.966667E+00
+1.5062000000E-03,+4.966667E+00
+1.5064000000E-03,+4.966667E+00
+1.5066000000E-03,+4.966667E+00
+1.5068000000E-03,+4.966667E+00
+1.5070000000E-03,+4.966667E+00
+1.5072000000E-03,+4.966667E+00
+1.5074000000E-03,+4.966667E+00
+1.5076000000E-03,+4.975000E+00
+1.5078000000E-03,+4.966667E+00
+1.5080000000E-03,+4.966667E+00
+1.5082000000E-03,+4.983334E+00
+1.5084000000E-03,+4.966667E+00
+1.5086000000E-03,+4.966667E+00
+1.5088000000E-03,+4.966667E+00
+1.5090000000E-03,+4.966667E+00
+1.5092000000E-03,+4.966667E+00
+1.5094000000E-03,+4.983334E+00
+1.5096000000E-03,+4.966667E+00
+1.5098000000E-03,+4.966667E+00
+1.5100000000E-03,+4.966667E+00
+1.5102000000E-03,+4.966667E+00
+1.5104000000E-03,+4.966667E+00
+1.5106000000E-03,+4.966667E+00
+1.5108000000E-03,+4.966667E+00
+1.5110000000E-03,+4.966667E+00
+1.5112000000E-03,+4.975000E+00
+1.5114000000E-03,+4.966667E+00
+1.5116000000E-03,+4.966667E+00
+1.5118000000E-03,+4.966667E+00
+1.5120000000E-03,+4.966667E+00
+1.5122000000E-03,+4.966667E+00
+1.5124000000E-03,+4.966667E+00
+1.5126000000E-03,+4.966667E+00
+1.5128000000E-03,+4.966667E+00
+1.5130000000E-03,+4.975000E+00
+1.5132000000E-03,+4.966667E+00
+1.5134000000E-03,+4.975000E+00
+1.5136000000E-03,+4.966667E+00
+1.5138000000E-03,+4.966667E+00
+1.5140000000E-03,+4.966667E+00
+1.5142000000E-03,+4.966667E+00
+1.5144000000E-03,+4.966667E+00
+1.5146000000E-03,+4.966667E+00
+1.5148000000E-03,+4.975000E+00
+1.5150000000E-03,+4.966667E+00
+1.5152000000E-03,+4.975000E+00
+1.5154000000E-03,+4.966667E+00
+1.5156000000E-03,+4.966667E+00
+1.5158000000E-03,+4.966667E+00
+1.5160000000E-03,+4.966667E+00
+1.5162000000E-03,+4.966667E+00
+1.5164000000E-03,+4.966667E+00
+1.5166000000E-03,+4.966667E+00
+1.5168000000E-03,+4.966667E+00
+1.5170000000E-03,+4.966667E+00
+1.5172000000E-03,+4.966667E+00
+1.5174000000E-03,+4.966667E+00
+1.5176000000E-03,+4.975000E+00
+1.5178000000E-03,+4.966667E+00
+1.5180000000E-03,+4.966667E+00
+1.5182000000E-03,+4.975000E+00
+1.5184000000E-03,+4.958333E+00
+1.5186000000E-03,+4.975000E+00
+1.5188000000E-03,+4.966667E+00
+1.5190000000E-03,+4.983334E+00
+1.5192000000E-03,+4.966667E+00
+1.5194000000E-03,+4.975000E+00
+1.5196000000E-03,+4.966667E+00
+1.5198000000E-03,+4.966667E+00
+1.5200000000E-03,+4.966667E+00
+1.5202000000E-03,+4.966667E+00
+1.5204000000E-03,+4.966667E+00
+1.5206000000E-03,+5.000000E+00
+1.5208000000E-03,+4.966667E+00
+1.5210000000E-03,+4.966667E+00
+1.5212000000E-03,+4.966667E+00
+1.5214000000E-03,+4.966667E+00
+1.5216000000E-03,+4.966667E+00
+1.5218000000E-03,+4.966667E+00
+1.5220000000E-03,+4.966667E+00
+1.5222000000E-03,+4.966667E+00
+1.5224000000E-03,+4.966667E+00
+1.5226000000E-03,+4.966667E+00
+1.5228000000E-03,+4.966667E+00
+1.5230000000E-03,+4.983334E+00
+1.5232000000E-03,+4.983334E+00
+1.5234000000E-03,+4.966667E+00
+1.5236000000E-03,+4.966667E+00
+1.5238000000E-03,+4.966667E+00
+1.5240000000E-03,+4.983334E+00
+1.5242000000E-03,+4.983334E+00
+1.5244000000E-03,+4.966667E+00
+1.5246000000E-03,+4.983334E+00
+1.5248000000E-03,+4.975000E+00
+1.5250000000E-03,+4.966667E+00
+1.5252000000E-03,+4.966667E+00
+1.5254000000E-03,+4.983334E+00
+1.5256000000E-03,+4.966667E+00
+1.5258000000E-03,+4.966667E+00
+1.5260000000E-03,+4.966667E+00
+1.5262000000E-03,+4.966667E+00
+1.5264000000E-03,+4.966667E+00
+1.5266000000E-03,+4.975000E+00
+1.5268000000E-03,+4.966667E+00
+1.5270000000E-03,+4.966667E+00
+1.5272000000E-03,+4.975000E+00
+1.5274000000E-03,+4.983334E+00
+1.5276000000E-03,+4.966667E+00
